datetime,year,month,day,hour,minute,price_eur_per_mwh
2025-09-01T02:00:00.000+02:00,2025,9,1,2,0,88.55
2025-09-01T03:00:00.000+02:00,2025,9,1,3,0,85.59
2025-09-01T04:00:00.000+02:00,2025,9,1,4,0,82.97
2025-09-01T05:00:00.000+02:00,2025,9,1,5,0,91.83
2025-09-01T06:00:00.000+02:00,2025,9,1,6,0,99.28
2025-09-01T07:00:00.000+02:00,2025,9,1,7,0,121.32
2025-09-01T08:00:00.000+02:00,2025,9,1,8,0,152.48
2025-09-01T09:00:00.000+02:00,2025,9,1,9,0,118.83
2025-09-01T10:00:00.000+02:00,2025,9,1,10,0,155.09
2025-09-01T11:00:00.000+02:00,2025,9,1,11,0,151.67
2025-09-01T12:00:00.000+02:00,2025,9,1,12,0,151.44
2025-09-01T13:00:00.000+02:00,2025,9,1,13,0,148.66
2025-09-01T14:00:00.000+02:00,2025,9,1,14,0,83.55
2025-09-01T15:00:00.000+02:00,2025,9,1,15,0,84.43
2025-09-01T16:00:00.000+02:00,2025,9,1,16,0,82.94
2025-09-01T17:00:00.000+02:00,2025,9,1,17,0,82.91
2025-09-01T18:00:00.000+02:00,2025,9,1,18,0,154.74
2025-09-01T19:00:00.000+02:00,2025,9,1,19,0,209.71
2025-09-01T20:00:00.000+02:00,2025,9,1,20,0,233.13
2025-09-01T21:00:00.000+02:00,2025,9,1,21,0,251.83
2025-09-01T22:00:00.000+02:00,2025,9,1,22,0,179.43
2025-09-01T23:00:00.000+02:00,2025,9,1,23,0,168.25
2025-09-02T00:00:00.000+02:00,2025,9,2,0,0,146.93
2025-09-02T01:00:00.000+02:00,2025,9,2,1,0,142.03
2025-09-02T02:00:00.000+02:00,2025,9,2,2,0,137.94
2025-09-02T03:00:00.000+02:00,2025,9,2,3,0,128.11
2025-09-02T04:00:00.000+02:00,2025,9,2,4,0,126.43
2025-09-02T05:00:00.000+02:00,2025,9,2,5,0,126.16
2025-09-02T06:00:00.000+02:00,2025,9,2,6,0,131.53
2025-09-02T07:00:00.000+02:00,2025,9,2,7,0,145.98
2025-09-02T08:00:00.000+02:00,2025,9,2,8,0,169.98
2025-09-02T09:00:00.000+02:00,2025,9,2,9,0,105.15
2025-09-02T10:00:00.000+02:00,2025,9,2,10,0,135.13
2025-09-02T11:00:00.000+02:00,2025,9,2,11,0,127.1
2025-09-02T12:00:00.000+02:00,2025,9,2,12,0,128.96
2025-09-02T13:00:00.000+02:00,2025,9,2,13,0,125.31
2025-09-02T14:00:00.000+02:00,2025,9,2,14,0,59.86
2025-09-02T15:00:00.000+02:00,2025,9,2,15,0,62.04
2025-09-02T16:00:00.000+02:00,2025,9,2,16,0,62.91
2025-09-02T17:00:00.000+02:00,2025,9,2,17,0,75.53
2025-09-02T18:00:00.000+02:00,2025,9,2,18,0,163.26
2025-09-02T19:00:00.000+02:00,2025,9,2,19,0,228.26
2025-09-02T20:00:00.000+02:00,2025,9,2,20,0,278.15
2025-09-02T21:00:00.000+02:00,2025,9,2,21,0,300.63
2025-09-02T22:00:00.000+02:00,2025,9,2,22,0,186.35
2025-09-02T23:00:00.000+02:00,2025,9,2,23,0,174.02
2025-09-03T00:00:00.000+02:00,2025,9,3,0,0,153.45
2025-09-03T01:00:00.000+02:00,2025,9,3,1,0,143.4
2025-09-03T02:00:00.000+02:00,2025,9,3,2,0,135.01
2025-09-03T03:00:00.000+02:00,2025,9,3,3,0,127.97
2025-09-03T04:00:00.000+02:00,2025,9,3,4,0,123.3
2025-09-03T05:00:00.000+02:00,2025,9,3,5,0,122.74
2025-09-03T06:00:00.000+02:00,2025,9,3,6,0,132.55
2025-09-03T07:00:00.000+02:00,2025,9,3,7,0,142.83
2025-09-03T08:00:00.000+02:00,2025,9,3,8,0,154.84
2025-09-03T09:00:00.000+02:00,2025,9,3,9,0,84.1
2025-09-03T10:00:00.000+02:00,2025,9,3,10,0,125.68
2025-09-03T11:00:00.000+02:00,2025,9,3,11,0,127.83
2025-09-03T12:00:00.000+02:00,2025,9,3,12,0,127.88
2025-09-03T13:00:00.000+02:00,2025,9,3,13,0,124.85
2025-09-03T14:00:00.000+02:00,2025,9,3,14,0,59.89
2025-09-03T15:00:00.000+02:00,2025,9,3,15,0,60.28
2025-09-03T16:00:00.000+02:00,2025,9,3,16,0,60.58
2025-09-03T17:00:00.000+02:00,2025,9,3,17,0,59.51
2025-09-03T18:00:00.000+02:00,2025,9,3,18,0,143.11
2025-09-03T19:00:00.000+02:00,2025,9,3,19,0,207.47
2025-09-03T20:00:00.000+02:00,2025,9,3,20,0,240.11
2025-09-03T21:00:00.000+02:00,2025,9,3,21,0,273.5
2025-09-03T22:00:00.000+02:00,2025,9,3,22,0,180.41
2025-09-03T23:00:00.000+02:00,2025,9,3,23,0,175.2
2025-09-04T00:00:00.000+02:00,2025,9,4,0,0,140.6
2025-09-04T01:00:00.000+02:00,2025,9,4,1,0,135.73
2025-09-04T02:00:00.000+02:00,2025,9,4,2,0,132.1
2025-09-04T03:00:00.000+02:00,2025,9,4,3,0,121.35
2025-09-04T04:00:00.000+02:00,2025,9,4,4,0,119.48
2025-09-04T05:00:00.000+02:00,2025,9,4,5,0,119.78
2025-09-04T06:00:00.000+02:00,2025,9,4,6,0,131.9
2025-09-04T07:00:00.000+02:00,2025,9,4,7,0,156.79
2025-09-04T08:00:00.000+02:00,2025,9,4,8,0,170.13
2025-09-04T09:00:00.000+02:00,2025,9,4,9,0,120.38
2025-09-04T10:00:00.000+02:00,2025,9,4,10,0,151.0
2025-09-04T11:00:00.000+02:00,2025,9,4,11,0,141.53
2025-09-04T12:00:00.000+02:00,2025,9,4,12,0,138.03
2025-09-04T13:00:00.000+02:00,2025,9,4,13,0,133.26
2025-09-04T14:00:00.000+02:00,2025,9,4,14,0,68.25
2025-09-04T15:00:00.000+02:00,2025,9,4,15,0,68.72
2025-09-04T16:00:00.000+02:00,2025,9,4,16,0,71.07
2025-09-04T17:00:00.000+02:00,2025,9,4,17,0,75.5
2025-09-04T18:00:00.000+02:00,2025,9,4,18,0,161.5
2025-09-04T19:00:00.000+02:00,2025,9,4,19,0,208.52
2025-09-04T20:00:00.000+02:00,2025,9,4,20,0,241.45
2025-09-04T21:00:00.000+02:00,2025,9,4,21,0,250.57
2025-09-04T22:00:00.000+02:00,2025,9,4,22,0,172.98
2025-09-04T23:00:00.000+02:00,2025,9,4,23,0,160.01
2025-09-05T00:00:00.000+02:00,2025,9,5,0,0,137.04
2025-09-05T01:00:00.000+02:00,2025,9,5,1,0,128.1
2025-09-05T02:00:00.000+02:00,2025,9,5,2,0,114.68
2025-09-05T03:00:00.000+02:00,2025,9,5,3,0,106.08
2025-09-05T04:00:00.000+02:00,2025,9,5,4,0,98.57
2025-09-05T05:00:00.000+02:00,2025,9,5,5,0,105.36
2025-09-05T06:00:00.000+02:00,2025,9,5,6,0,124.71
2025-09-05T07:00:00.000+02:00,2025,9,5,7,0,138.25
2025-09-05T08:00:00.000+02:00,2025,9,5,8,0,164.71
2025-09-05T09:00:00.000+02:00,2025,9,5,9,0,151.89
2025-09-05T10:00:00.000+02:00,2025,9,5,10,0,169.64
2025-09-05T11:00:00.000+02:00,2025,9,5,11,0,143.99
2025-09-05T12:00:00.000+02:00,2025,9,5,12,0,136.22
2025-09-05T13:00:00.000+02:00,2025,9,5,13,0,133.01
2025-09-05T14:00:00.000+02:00,2025,9,5,14,0,65.74
2025-09-05T15:00:00.000+02:00,2025,9,5,15,0,65.89
2025-09-05T16:00:00.000+02:00,2025,9,5,16,0,66.37
2025-09-05T17:00:00.000+02:00,2025,9,5,17,0,69.52
2025-09-05T18:00:00.000+02:00,2025,9,5,18,0,184.4
2025-09-05T19:00:00.000+02:00,2025,9,5,19,0,230.72
2025-09-05T20:00:00.000+02:00,2025,9,5,20,0,247.91
2025-09-05T21:00:00.000+02:00,2025,9,5,21,0,245.29
2025-09-05T22:00:00.000+02:00,2025,9,5,22,0,167.43
2025-09-05T23:00:00.000+02:00,2025,9,5,23,0,161.9
2025-09-06T00:00:00.000+02:00,2025,9,6,0,0,135.6
2025-09-06T01:00:00.000+02:00,2025,9,6,1,0,120.22
2025-09-06T02:00:00.000+02:00,2025,9,6,2,0,110.03
2025-09-06T03:00:00.000+02:00,2025,9,6,3,0,98.21
2025-09-06T04:00:00.000+02:00,2025,9,6,4,0,92.59
2025-09-06T05:00:00.000+02:00,2025,9,6,5,0,91.26
2025-09-06T06:00:00.000+02:00,2025,9,6,6,0,92.06
2025-09-06T07:00:00.000+02:00,2025,9,6,7,0,105.67
2025-09-06T08:00:00.000+02:00,2025,9,6,8,0,97.87
2025-09-06T09:00:00.000+02:00,2025,9,6,9,0,78.3
2025-09-06T10:00:00.000+02:00,2025,9,6,10,0,64.21
2025-09-06T11:00:00.000+02:00,2025,9,6,11,0,62.81
2025-09-06T12:00:00.000+02:00,2025,9,6,12,0,63.18
2025-09-06T13:00:00.000+02:00,2025,9,6,13,0,61.19
2025-09-06T14:00:00.000+02:00,2025,9,6,14,0,60.88
2025-09-06T15:00:00.000+02:00,2025,9,6,15,0,62.78
2025-09-06T16:00:00.000+02:00,2025,9,6,16,0,63.82
2025-09-06T17:00:00.000+02:00,2025,9,6,17,0,63.06
2025-09-06T18:00:00.000+02:00,2025,9,6,18,0,63.47
2025-09-06T19:00:00.000+02:00,2025,9,6,19,0,86.86
2025-09-06T20:00:00.000+02:00,2025,9,6,20,0,100.47
2025-09-06T21:00:00.000+02:00,2025,9,6,21,0,119.68
2025-09-06T22:00:00.000+02:00,2025,9,6,22,0,117.59
2025-09-06T23:00:00.000+02:00,2025,9,6,23,0,102.63
2025-09-07T00:00:00.000+02:00,2025,9,7,0,0,79.11
2025-09-07T01:00:00.000+02:00,2025,9,7,1,0,72.82
2025-09-07T02:00:00.000+02:00,2025,9,7,2,0,87.69
2025-09-07T03:00:00.000+02:00,2025,9,7,3,0,86.62
2025-09-07T04:00:00.000+02:00,2025,9,7,4,0,85.29
2025-09-07T05:00:00.000+02:00,2025,9,7,5,0,93.14
2025-09-07T06:00:00.000+02:00,2025,9,7,6,0,81.44
2025-09-07T07:00:00.000+02:00,2025,9,7,7,0,95.35
2025-09-07T08:00:00.000+02:00,2025,9,7,8,0,105.99
2025-09-07T09:00:00.000+02:00,2025,9,7,9,0,92.99
2025-09-07T10:00:00.000+02:00,2025,9,7,10,0,58.15
2025-09-07T11:00:00.000+02:00,2025,9,7,11,0,57.44
2025-09-07T12:00:00.000+02:00,2025,9,7,12,0,55.59
2025-09-07T13:00:00.000+02:00,2025,9,7,13,0,54.7
2025-09-07T14:00:00.000+02:00,2025,9,7,14,0,54.6
2025-09-07T15:00:00.000+02:00,2025,9,7,15,0,55.02
2025-09-07T16:00:00.000+02:00,2025,9,7,16,0,56.72
2025-09-07T17:00:00.000+02:00,2025,9,7,17,0,63.05
2025-09-07T18:00:00.000+02:00,2025,9,7,18,0,108.38
2025-09-07T19:00:00.000+02:00,2025,9,7,19,0,238.01
2025-09-07T20:00:00.000+02:00,2025,9,7,20,0,172.28
2025-09-07T21:00:00.000+02:00,2025,9,7,21,0,171.72
2025-09-07T22:00:00.000+02:00,2025,9,7,22,0,165.17
2025-09-07T23:00:00.000+02:00,2025,9,7,23,0,158.6
2025-09-08T00:00:00.000+02:00,2025,9,8,0,0,140.3
2025-09-08T01:00:00.000+02:00,2025,9,8,1,0,130.99
2025-09-08T02:00:00.000+02:00,2025,9,8,2,0,128.48
2025-09-08T03:00:00.000+02:00,2025,9,8,3,0,122.94
2025-09-08T04:00:00.000+02:00,2025,9,8,4,0,118.98
2025-09-08T05:00:00.000+02:00,2025,9,8,5,0,119.23
2025-09-08T06:00:00.000+02:00,2025,9,8,6,0,130.84
2025-09-08T07:00:00.000+02:00,2025,9,8,7,0,141.99
2025-09-08T08:00:00.000+02:00,2025,9,8,8,0,175.19
2025-09-08T09:00:00.000+02:00,2025,9,8,9,0,163.58
2025-09-08T10:00:00.000+02:00,2025,9,8,10,0,215.29
2025-09-08T11:00:00.000+02:00,2025,9,8,11,0,191.01
2025-09-08T12:00:00.000+02:00,2025,9,8,12,0,179.51
2025-09-08T13:00:00.000+02:00,2025,9,8,13,0,162.37
2025-09-08T14:00:00.000+02:00,2025,9,8,14,0,86.02
2025-09-08T15:00:00.000+02:00,2025,9,8,15,0,86.0
2025-09-08T16:00:00.000+02:00,2025,9,8,16,0,86.6
2025-09-08T17:00:00.000+02:00,2025,9,8,17,0,109.67
2025-09-08T18:00:00.000+02:00,2025,9,8,18,0,203.45
2025-09-08T19:00:00.000+02:00,2025,9,8,19,0,220.39
2025-09-08T20:00:00.000+02:00,2025,9,8,20,0,228.86
2025-09-08T21:00:00.000+02:00,2025,9,8,21,0,222.74
2025-09-08T22:00:00.000+02:00,2025,9,8,22,0,153.66
2025-09-08T23:00:00.000+02:00,2025,9,8,23,0,137.17
2025-09-09T00:00:00.000+02:00,2025,9,9,0,0,106.76
2025-09-09T01:00:00.000+02:00,2025,9,9,1,0,107.28
2025-09-09T02:00:00.000+02:00,2025,9,9,2,0,106.52
2025-09-09T03:00:00.000+02:00,2025,9,9,3,0,103.72
2025-09-09T04:00:00.000+02:00,2025,9,9,4,0,104.19
2025-09-09T05:00:00.000+02:00,2025,9,9,5,0,111.25
2025-09-09T06:00:00.000+02:00,2025,9,9,6,0,127.23
2025-09-09T07:00:00.000+02:00,2025,9,9,7,0,140.44
2025-09-09T08:00:00.000+02:00,2025,9,9,8,0,163.95
2025-09-09T09:00:00.000+02:00,2025,9,9,9,0,146.31
2025-09-09T10:00:00.000+02:00,2025,9,9,10,0,184.73
2025-09-09T11:00:00.000+02:00,2025,9,9,11,0,159.3
2025-09-09T12:00:00.000+02:00,2025,9,9,12,0,154.33
2025-09-09T13:00:00.000+02:00,2025,9,9,13,0,144.35
2025-09-09T14:00:00.000+02:00,2025,9,9,14,0,78.94
2025-09-09T15:00:00.000+02:00,2025,9,9,15,0,70.5
2025-09-09T16:00:00.000+02:00,2025,9,9,16,0,79.13
2025-09-09T17:00:00.000+02:00,2025,9,9,17,0,95.04
2025-09-09T18:00:00.000+02:00,2025,9,9,18,0,190.19
2025-09-09T19:00:00.000+02:00,2025,9,9,19,0,224.08
2025-09-09T20:00:00.000+02:00,2025,9,9,20,0,244.66
2025-09-09T21:00:00.000+02:00,2025,9,9,21,0,253.58
2025-09-09T22:00:00.000+02:00,2025,9,9,22,0,177.37
2025-09-09T23:00:00.000+02:00,2025,9,9,23,0,165.25
2025-09-10T00:00:00.000+02:00,2025,9,10,0,0,142.7
2025-09-10T01:00:00.000+02:00,2025,9,10,1,0,136.96
2025-09-10T02:00:00.000+02:00,2025,9,10,2,0,142.09
2025-09-10T03:00:00.000+02:00,2025,9,10,3,0,138.43
2025-09-10T04:00:00.000+02:00,2025,9,10,4,0,126.65
2025-09-10T05:00:00.000+02:00,2025,9,10,5,0,116.35
2025-09-10T06:00:00.000+02:00,2025,9,10,6,0,131.74
2025-09-10T07:00:00.000+02:00,2025,9,10,7,0,137.52
2025-09-10T08:00:00.000+02:00,2025,9,10,8,0,151.29
2025-09-10T09:00:00.000+02:00,2025,9,10,9,0,118.4
2025-09-10T10:00:00.000+02:00,2025,9,10,10,0,139.75
2025-09-10T11:00:00.000+02:00,2025,9,10,11,0,132.69
2025-09-10T12:00:00.000+02:00,2025,9,10,12,0,132.66
2025-09-10T13:00:00.000+02:00,2025,9,10,13,0,130.04
2025-09-10T14:00:00.000+02:00,2025,9,10,14,0,65.12
2025-09-10T15:00:00.000+02:00,2025,9,10,15,0,65.59
2025-09-10T16:00:00.000+02:00,2025,9,10,16,0,65.66
2025-09-10T17:00:00.000+02:00,2025,9,10,17,0,70.84
2025-09-10T18:00:00.000+02:00,2025,9,10,18,0,157.9
2025-09-10T19:00:00.000+02:00,2025,9,10,19,0,200.92
2025-09-10T20:00:00.000+02:00,2025,9,10,20,0,238.21
2025-09-10T21:00:00.000+02:00,2025,9,10,21,0,248.12
2025-09-10T22:00:00.000+02:00,2025,9,10,22,0,175.1
2025-09-10T23:00:00.000+02:00,2025,9,10,23,0,164.15
2025-09-11T00:00:00.000+02:00,2025,9,11,0,0,134.56
2025-09-11T01:00:00.000+02:00,2025,9,11,1,0,128.32
2025-09-11T02:00:00.000+02:00,2025,9,11,2,0,116.83
2025-09-11T03:00:00.000+02:00,2025,9,11,3,0,114.35
2025-09-11T04:00:00.000+02:00,2025,9,11,4,0,117.21
2025-09-11T05:00:00.000+02:00,2025,9,11,5,0,121.12
2025-09-11T06:00:00.000+02:00,2025,9,11,6,0,128.03
2025-09-11T07:00:00.000+02:00,2025,9,11,7,0,144.55
2025-09-11T08:00:00.000+02:00,2025,9,11,8,0,160.59
2025-09-11T09:00:00.000+02:00,2025,9,11,9,0,114.27
2025-09-11T10:00:00.000+02:00,2025,9,11,10,0,126.08
2025-09-11T11:00:00.000+02:00,2025,9,11,11,0,126.18
2025-09-11T12:00:00.000+02:00,2025,9,11,12,0,127.1
2025-09-11T13:00:00.000+02:00,2025,9,11,13,0,124.16
2025-09-11T14:00:00.000+02:00,2025,9,11,14,0,59.01
2025-09-11T15:00:00.000+02:00,2025,9,11,15,0,59.27
2025-09-11T16:00:00.000+02:00,2025,9,11,16,0,61.85
2025-09-11T17:00:00.000+02:00,2025,9,11,17,0,61.78
2025-09-11T18:00:00.000+02:00,2025,9,11,18,0,139.54
2025-09-11T19:00:00.000+02:00,2025,9,11,19,0,226.02
2025-09-11T20:00:00.000+02:00,2025,9,11,20,0,244.51
2025-09-11T21:00:00.000+02:00,2025,9,11,21,0,283.24
2025-09-11T22:00:00.000+02:00,2025,9,11,22,0,187.53
2025-09-11T23:00:00.000+02:00,2025,9,11,23,0,177.86
2025-09-12T00:00:00.000+02:00,2025,9,12,0,0,144.6
2025-09-12T01:00:00.000+02:00,2025,9,12,1,0,133.81
2025-09-12T02:00:00.000+02:00,2025,9,12,2,0,142.28
2025-09-12T03:00:00.000+02:00,2025,9,12,3,0,138.9
2025-09-12T04:00:00.000+02:00,2025,9,12,4,0,138.83
2025-09-12T05:00:00.000+02:00,2025,9,12,5,0,140.6
2025-09-12T06:00:00.000+02:00,2025,9,12,6,0,144.63
2025-09-12T07:00:00.000+02:00,2025,9,12,7,0,184.52
2025-09-12T08:00:00.000+02:00,2025,9,12,8,0,179.12
2025-09-12T09:00:00.000+02:00,2025,9,12,9,0,152.43
2025-09-12T10:00:00.000+02:00,2025,9,12,10,0,184.66
2025-09-12T11:00:00.000+02:00,2025,9,12,11,0,139.67
2025-09-12T12:00:00.000+02:00,2025,9,12,12,0,123.43
2025-09-12T13:00:00.000+02:00,2025,9,12,13,0,115.93
2025-09-12T14:00:00.000+02:00,2025,9,12,14,0,49.63
2025-09-12T15:00:00.000+02:00,2025,9,12,15,0,49.19
2025-09-12T16:00:00.000+02:00,2025,9,12,16,0,53.26
2025-09-12T17:00:00.000+02:00,2025,9,12,17,0,73.52
2025-09-12T18:00:00.000+02:00,2025,9,12,18,0,170.84
2025-09-12T19:00:00.000+02:00,2025,9,12,19,0,245.37
2025-09-12T20:00:00.000+02:00,2025,9,12,20,0,255.48
2025-09-12T21:00:00.000+02:00,2025,9,12,21,0,275.96
2025-09-12T22:00:00.000+02:00,2025,9,12,22,0,168.65
2025-09-12T23:00:00.000+02:00,2025,9,12,23,0,161.1
2025-09-13T00:00:00.000+02:00,2025,9,13,0,0,147.87
2025-09-13T01:00:00.000+02:00,2025,9,13,1,0,145.95
2025-09-13T02:00:00.000+02:00,2025,9,13,2,0,151.41
2025-09-13T03:00:00.000+02:00,2025,9,13,3,0,148.46
2025-09-13T04:00:00.000+02:00,2025,9,13,4,0,147.24
2025-09-13T05:00:00.000+02:00,2025,9,13,5,0,142.56
2025-09-13T06:00:00.000+02:00,2025,9,13,6,0,143.88
2025-09-13T07:00:00.000+02:00,2025,9,13,7,0,148.88
2025-09-13T08:00:00.000+02:00,2025,9,13,8,0,143.71
2025-09-13T09:00:00.000+02:00,2025,9,13,9,0,111.6
2025-09-13T10:00:00.000+02:00,2025,9,13,10,0,48.32
2025-09-13T11:00:00.000+02:00,2025,9,13,11,0,42.02
2025-09-13T12:00:00.000+02:00,2025,9,13,12,0,39.01
2025-09-13T13:00:00.000+02:00,2025,9,13,13,0,38.84
2025-09-13T14:00:00.000+02:00,2025,9,13,14,0,38.81
2025-09-13T15:00:00.000+02:00,2025,9,13,15,0,38.85
2025-09-13T16:00:00.000+02:00,2025,9,13,16,0,39.78
2025-09-13T17:00:00.000+02:00,2025,9,13,17,0,34.73
2025-09-13T18:00:00.000+02:00,2025,9,13,18,0,48.47
2025-09-13T19:00:00.000+02:00,2025,9,13,19,0,127.21
2025-09-13T20:00:00.000+02:00,2025,9,13,20,0,141.0
2025-09-13T21:00:00.000+02:00,2025,9,13,21,0,150.15
2025-09-13T22:00:00.000+02:00,2025,9,13,22,0,144.06
2025-09-13T23:00:00.000+02:00,2025,9,13,23,0,141.28
2025-09-14T00:00:00.000+02:00,2025,9,14,0,0,131.48
2025-09-14T01:00:00.000+02:00,2025,9,14,1,0,123.91
2025-09-14T02:00:00.000+02:00,2025,9,14,2,0,124.91
2025-09-14T03:00:00.000+02:00,2025,9,14,3,0,126.28
2025-09-14T04:00:00.000+02:00,2025,9,14,4,0,127.43
2025-09-14T05:00:00.000+02:00,2025,9,14,5,0,133.18
2025-09-14T06:00:00.000+02:00,2025,9,14,6,0,131.74
2025-09-14T07:00:00.000+02:00,2025,9,14,7,0,140.79
2025-09-14T08:00:00.000+02:00,2025,9,14,8,0,135.97
2025-09-14T09:00:00.000+02:00,2025,9,14,9,0,81.97
2025-09-14T10:00:00.000+02:00,2025,9,14,10,0,50.98
2025-09-14T11:00:00.000+02:00,2025,9,14,11,0,51.51
2025-09-14T12:00:00.000+02:00,2025,9,14,12,0,51.06
2025-09-14T13:00:00.000+02:00,2025,9,14,13,0,49.88
2025-09-14T14:00:00.000+02:00,2025,9,14,14,0,49.79
2025-09-14T15:00:00.000+02:00,2025,9,14,15,0,50.19
2025-09-14T16:00:00.000+02:00,2025,9,14,16,0,51.06
2025-09-14T17:00:00.000+02:00,2025,9,14,17,0,52.16
2025-09-14T18:00:00.000+02:00,2025,9,14,18,0,58.6
2025-09-14T19:00:00.000+02:00,2025,9,14,19,0,143.41
2025-09-14T20:00:00.000+02:00,2025,9,14,20,0,153.12
2025-09-14T21:00:00.000+02:00,2025,9,14,21,0,178.66
2025-09-14T22:00:00.000+02:00,2025,9,14,22,0,156.79
2025-09-14T23:00:00.000+02:00,2025,9,14,23,0,150.81
2025-09-15T00:00:00.000+02:00,2025,9,15,0,0,143.64
2025-09-15T01:00:00.000+02:00,2025,9,15,1,0,142.72
2025-09-15T02:00:00.000+02:00,2025,9,15,2,0,138.57
2025-09-15T03:00:00.000+02:00,2025,9,15,3,0,136.05
2025-09-15T04:00:00.000+02:00,2025,9,15,4,0,135.25
2025-09-15T05:00:00.000+02:00,2025,9,15,5,0,140.54
2025-09-15T06:00:00.000+02:00,2025,9,15,6,0,146.46
2025-09-15T07:00:00.000+02:00,2025,9,15,7,0,163.73
2025-09-15T08:00:00.000+02:00,2025,9,15,8,0,192.23
2025-09-15T09:00:00.000+02:00,2025,9,15,9,0,149.42
2025-09-15T10:00:00.000+02:00,2025,9,15,10,0,161.76
2025-09-15T11:00:00.000+02:00,2025,9,15,11,0,130.21
2025-09-15T12:00:00.000+02:00,2025,9,15,12,0,130.75
2025-09-15T13:00:00.000+02:00,2025,9,15,13,0,123.96
2025-09-15T14:00:00.000+02:00,2025,9,15,14,0,56.09
2025-09-15T15:00:00.000+02:00,2025,9,15,15,0,57.74
2025-09-15T16:00:00.000+02:00,2025,9,15,16,0,59.63
2025-09-15T17:00:00.000+02:00,2025,9,15,17,0,73.88
2025-09-15T18:00:00.000+02:00,2025,9,15,18,0,172.54
2025-09-15T19:00:00.000+02:00,2025,9,15,19,0,225.87
2025-09-15T20:00:00.000+02:00,2025,9,15,20,0,245.42
2025-09-15T21:00:00.000+02:00,2025,9,15,21,0,247.89
2025-09-15T22:00:00.000+02:00,2025,9,15,22,0,171.27
2025-09-15T23:00:00.000+02:00,2025,9,15,23,0,160.97
2025-09-16T00:00:00.000+02:00,2025,9,16,0,0,120.06
2025-09-16T01:00:00.000+02:00,2025,9,16,1,0,119.05
2025-09-16T02:00:00.000+02:00,2025,9,16,2,0,118.28
2025-09-16T03:00:00.000+02:00,2025,9,16,3,0,116.05
2025-09-16T04:00:00.000+02:00,2025,9,16,4,0,122.11
2025-09-16T05:00:00.000+02:00,2025,9,16,5,0,125.6
2025-09-16T06:00:00.000+02:00,2025,9,16,6,0,138.47
2025-09-16T07:00:00.000+02:00,2025,9,16,7,0,149.06
2025-09-16T08:00:00.000+02:00,2025,9,16,8,0,174.85
2025-09-16T09:00:00.000+02:00,2025,9,16,9,0,154.18
2025-09-16T10:00:00.000+02:00,2025,9,16,10,0,161.36
2025-09-16T11:00:00.000+02:00,2025,9,16,11,0,135.59
2025-09-16T12:00:00.000+02:00,2025,9,16,12,0,128.61
2025-09-16T13:00:00.000+02:00,2025,9,16,13,0,126.01
2025-09-16T14:00:00.000+02:00,2025,9,16,14,0,57.18
2025-09-16T15:00:00.000+02:00,2025,9,16,15,0,54.48
2025-09-16T16:00:00.000+02:00,2025,9,16,16,0,61.37
2025-09-16T17:00:00.000+02:00,2025,9,16,17,0,93.69
2025-09-16T18:00:00.000+02:00,2025,9,16,18,0,194.31
2025-09-16T19:00:00.000+02:00,2025,9,16,19,0,235.24
2025-09-16T20:00:00.000+02:00,2025,9,16,20,0,265.61
2025-09-16T21:00:00.000+02:00,2025,9,16,21,0,340.09
2025-09-16T22:00:00.000+02:00,2025,9,16,22,0,174.68
2025-09-16T23:00:00.000+02:00,2025,9,16,23,0,167.91
2025-09-17T00:00:00.000+02:00,2025,9,17,0,0,141.02
2025-09-17T01:00:00.000+02:00,2025,9,17,1,0,139.54
2025-09-17T02:00:00.000+02:00,2025,9,17,2,0,138.78
2025-09-17T03:00:00.000+02:00,2025,9,17,3,0,132.45
2025-09-17T04:00:00.000+02:00,2025,9,17,4,0,130.99
2025-09-17T05:00:00.000+02:00,2025,9,17,5,0,134.81
2025-09-17T06:00:00.000+02:00,2025,9,17,6,0,134.81
2025-09-17T07:00:00.000+02:00,2025,9,17,7,0,148.86
2025-09-17T08:00:00.000+02:00,2025,9,17,8,0,170.66
2025-09-17T09:00:00.000+02:00,2025,9,17,9,0,151.63
2025-09-17T10:00:00.000+02:00,2025,9,17,10,0,175.64
2025-09-17T11:00:00.000+02:00,2025,9,17,11,0,153.74
2025-09-17T12:00:00.000+02:00,2025,9,17,12,0,133.1
2025-09-17T13:00:00.000+02:00,2025,9,17,13,0,130.49
2025-09-17T14:00:00.000+02:00,2025,9,17,14,0,60.59
2025-09-17T15:00:00.000+02:00,2025,9,17,15,0,62.44
2025-09-17T16:00:00.000+02:00,2025,9,17,16,0,67.15
2025-09-17T17:00:00.000+02:00,2025,9,17,17,0,100.38
2025-09-17T18:00:00.000+02:00,2025,9,17,18,0,200.62
2025-09-17T19:00:00.000+02:00,2025,9,17,19,0,234.39
2025-09-17T20:00:00.000+02:00,2025,9,17,20,0,280.97
2025-09-17T21:00:00.000+02:00,2025,9,17,21,0,354.29
2025-09-17T22:00:00.000+02:00,2025,9,17,22,0,175.12
2025-09-17T23:00:00.000+02:00,2025,9,17,23,0,162.32
2025-09-18T00:00:00.000+02:00,2025,9,18,0,0,137.89
2025-09-18T01:00:00.000+02:00,2025,9,18,1,0,133.94
2025-09-18T02:00:00.000+02:00,2025,9,18,2,0,134.0
2025-09-18T03:00:00.000+02:00,2025,9,18,3,0,131.38
